# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività
1     -0.9645261168479919      0.6896277666091919     0.3518518507480621     24.18055534362793
2     -0.9610990285873413      0.6557867527008057     0.3425925672054291     9.570369720458984
3     -0.9619100689888      0.6598482131958008     0.4120370149612427     27.16897964477539
4     -0.9636353254318237      0.6683030128479004     0.5611110925674438     38.79351806640625
5     -0.9650005698204041      0.6932111978530884     0.3685185015201569     20.39259338378906
6     -0.9631437063217163      0.6778773069381714     0.3953703641891479     22.4060173034668
7     -0.9654642939567566      0.7029394507408142     0.5518518686294556     18.3083324432373
8     -0.9636757969856262      0.6947961449623108     0.3759258985519409     15.6157398223877
9     -0.9637652039527893      0.6872146129608154     0.5675925612449646     31.01018524169922
10     -0.9583842754364014      0.6147169470787048     0.364814817905426     36.14120483398438
11     -0.9666863679885864      0.6942375302314758     0.3259259164333344     16.2055549621582
12     -0.9615001082420349      0.657972514629364     0.4120370149612427     14.67685127258301
13     -0.965279221534729      0.7080174088478088     0.4305555522441864     15.9555549621582
14     -0.9629066586494446      0.6742438673973083     0.5648148059844971     27.22129440307617
15     -0.964192807674408      0.6861362457275391     0.29814812541008     12.79259204864502
16     -0.9641066193580627      0.6862712502479553     0.3574073910713196     15.50092601776123
17     -0.9613224267959595      0.6349601149559021     0.3722222149372101     29.01759147644043
18     -0.9630962610244751      0.6602581143379211     0.3703703582286835     24.92685127258301
19     -0.9633744955062866      0.696118950843811     0.5092592239379883     15.54537010192871
20     -0.9661474823951721      0.6991971135139465     0.5685185194015503     36.94073867797852
21     -0.9641984105110168      0.6787806153297424     0.3407407104969025     15.1898136138916
22     -0.9631588459014893      0.6802266240119934     0.6259258985519409     25.12731552124023
23     -0.9632962346076965      0.6868030428886414     0.3888888657093048     29.58610916137695
24     -0.9651645421981812      0.6950057148933411     0.6175925731658936     22.98518562316895
25     -0.9644324779510498      0.6903558969497681     0.4166666567325592     14.82222175598145
26     -0.9634969234466553      0.6885867714881897     0.4574073851108551     32.89907455444336
